,EntryID,userId,orderDateTime,ID,exchOrdId,side,segment,instrument,ProductType,status,qty,remainingQuantity,filledQty,limitPrice,stopPrice,type,discloseQty,dqQtyRem,orderValidity,slNo,offlineOrder,message,orderNumStatus,tradedPrice,fyToken,cauveriTime,symbol,sha256checksum,receivedTime,time
1613,1640,XK17409,1664771553.0,122100325152,1000000006035125,-1.0,E,,INTRADAY,OrderStatus.Pending,200.0,200.0,0.0,1366,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100325152:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:33:05.724,2022-10-03 04:32:33
1614,1641,XK17409,1664771555.0,122100323062,1100000005646440,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,0,0,OrderType.Market,0.0,0.0,DAY,2.0,0.0,STOPLOSS_TRIGGER,122100323062:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:33:06.809,2022-10-03 04:32:35
1615,1642,XK17409,1664771555.0,122100323062,1100000005646440,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,11.0,89.0,0,0,OrderType.Market,0.0,0.0,DAY,4.0,0.0,TRADE_CONFIRMED,122100323062:6,2043,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:33:06.846,2022-10-03 04:32:35
1616,1643,XK17409,1664771555.0,122100323062,1100000005646440,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,5.0,95.0,0,0,OrderType.Market,0.0,0.0,DAY,6.0,0.0,TRADE_CONFIRMED,122100323062:6,2043,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:33:06.855,2022-10-03 04:32:35
1617,1644,XK17409,1664771555.0,122100323062,1100000005646440,-1.0,E,,INTRADAY,OrderStatus.Filled,100.0,0.0,100.0,0,0,OrderType.Market,0.0,0.0,DAY,7.0,0.0,TRADE_CONFIRMED,122100323062:2,2043,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:33:06.863,2022-10-03 04:32:35
1618,1645,XK17409,1664771566.0,122100324042,1100000005869872,1.0,E,,INTRADAY,OrderStatus.Pending,200.0,200.0,0.0,2028,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100324042:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:33:22.306,2022-10-03 04:32:46
1619,1646,XK17409,1664771620.0,122100326112,1100000006379566,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,50.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100326112:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:34:22.810,2022-10-03 04:33:40
1621,1648,XK17409,1664771636.0,122100324042,1100000005869872,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2028,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100324042:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:34:34.575,2022-10-03 04:33:56
1622,1649,XK17409,1664771642.0,122100326112,1100000006379566,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100326112:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:34:38.721,2022-10-03 04:34:02
1623,1650,XK17409,1664771657.0,122100326112,1100000006379566,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2041,0,OrderType.Limit,0.0,0.0,DAY,5.0,0.0,CONFIRMED,122100326112:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:34:47.832,2022-10-03 04:34:17
1624,1651,XK17409,1664771699.0,122100326532,1000000006351454,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1364,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100326532:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:35:18.368,2022-10-03 04:34:59
1625,1652,XK17409,1664771709.0,122100325152,1000000006035125,-1.0,E,,INTRADAY,OrderStatus.Pending,200.0,200.0,0.0,1365,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100325152:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:35:25.089,2022-10-03 04:35:09
1626,1653,XK17409,1664771713.0,122100326532,1000000006351454,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1363,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100326532:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:35:28.803,2022-10-03 04:35:13
1627,1654,XK17409,1664771724.0,122100326112,1100000006379566,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,91.0,9.0,2041,0,OrderType.Limit,0.0,0.0,DAY,7.0,0.0,TRADE_CONFIRMED,122100326112:6,2041,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:35:36.494,2022-10-03 04:35:24
1628,1655,XK17409,1664771727.0,122100326112,1100000006379566,1.0,E,,INTRADAY,OrderStatus.Filled,100.0,0.0,100.0,2041,0,OrderType.Limit,0.0,0.0,DAY,8.0,0.0,TRADE_CONFIRMED,122100326112:2,2041,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:35:39.085,2022-10-03 04:35:27
1629,1656,XK17409,1664771765.0,122100326962,1100000006584942,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2045,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100326962:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:36:05.847,2022-10-03 04:36:05
1630,1657,XK17409,1664771782.0,122100326532,1000000006351454,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1362,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100326532:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:36:22.906,2022-10-03 04:36:22
1631,1658,XK17409,1664771806.0,122100326532,1000000006351454,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1363,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100326532:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:36:46.323,2022-10-03 04:36:46
1632,1659,XK17409,1664771816.0,122100326532,1000000006351454,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1363,0,OrderType.Limit,0.0,0.0,DAY,5.0,0.0,CONFIRMED,122100326532:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:36:56.838,2022-10-03 04:36:56
1633,1660,XK17409,1664771831.0,122100326962,1100000006584942,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2047,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100326962:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:37:12.163,2022-10-03 04:37:11
1634,1661,XK17409,1664771846.0,122100326532,1000000006351454,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1362,0,OrderType.Limit,0.0,0.0,DAY,6.0,0.0,CONFIRMED,122100326532:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:37:26.915,2022-10-03 04:37:26
1635,1662,XK17409,1664771854.0,122100326532,1000000006351454,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,86.0,14.0,1362,0,OrderType.Limit,0.0,0.0,DAY,8.0,0.0,TRADE_CONFIRMED,122100326532:6,1362,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:37:34.187,2022-10-03 04:37:34
1636,1663,XK17409,1664771854.0,122100326532,1000000006351454,-1.0,E,,INTRADAY,OrderStatus.Filled,100.0,0.0,100.0,1362,0,OrderType.Limit,0.0,0.0,DAY,9.0,0.0,TRADE_CONFIRMED,122100326532:2,1362,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:37:34.196,2022-10-03 04:37:34
1637,1664,XK17409,1664771868.0,122100327602,1000000006609908,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1354,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100327602:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:37:48.171,2022-10-03 04:37:48
1638,1665,XK17409,1664771872.0,122100327602,1000000006609908,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1353,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100327602:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:37:52.167,2022-10-03 04:37:52
1639,1666,XK17409,1664771883.0,122100327732,1000000006634339,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,0,1370,OrderType.Stop,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100327732:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:38:03.898,2022-10-03 04:38:03
1640,1667,XK17409,1664771893.0,122100327732,1000000006634339,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,0,1368,OrderType.Stop,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100327732:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:38:13.754,2022-10-03 04:38:13
1641,1668,XK17409,1664771898.0,122100327732,1000000006634339,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,0,1370,OrderType.Stop,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100327732:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:38:18.295,2022-10-03 04:38:18
1642,1669,XK17409,1664771908.0,122100325152,1000000006035125,-1.0,E,,INTRADAY,OrderStatus.Pending,200.0,151.0,49.0,1365,0,OrderType.Limit,0.0,0.0,DAY,6.0,0.0,TRADE_CONFIRMED,122100325152:6,1365,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:38:28.339,2022-10-03 04:38:28
1644,1671,XK17409,1664771931.0,122100327732,1000000006634339,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,0,1371,OrderType.Stop,0.0,0.0,DAY,6.0,0.0,CONFIRMED,122100327732:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:38:51.768,2022-10-03 04:38:51
1645,1672,XK17409,1664771948.0,122100325152,1000000006035125,-1.0,E,,INTRADAY,OrderStatus.Filled,200.0,0.0,200.0,1365,0,OrderType.Limit,0.0,0.0,DAY,7.0,0.0,TRADE_CONFIRMED,122100325152:2,1365,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:39:08.581,2022-10-03 04:39:08
1646,1673,XK17409,1664771958.0,122100327602,1000000006609908,1.0,E,,INTRADAY,OrderStatus.Canceled,100.0,0.0,0.0,1353,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100327602:1,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:39:19.019,2022-10-03 04:39:18
1647,1674,XK17409,1664771964.0,122100327732,1000000006634339,1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,0,1371,OrderType.Stop,0.0,0.0,DAY,7.0,0.0,CONFIRMED,122100327732:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:39:24.922,2022-10-03 04:39:24
1648,1675,XK17409,1664772017.0,122100324042,1100000005869872,1.0,E,,INTRADAY,OrderStatus.Canceled,100.0,0.0,0.0,2028,0,OrderType.Limit,0.0,0.0,DAY,5.0,0.0,CONFIRMED,122100324042:1,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:40:17.227,2022-10-03 04:40:17
1649,1676,XK17409,1664772030.0,122100326962,1100000006584942,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2046,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100326962:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:40:34.285,2022-10-03 04:40:30
1650,1677,XK17409,1664772043.0,122100328772,1000000006851773,1.0,E,,INTRADAY,OrderStatus.Pending,200.0,200.0,0.0,1354,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100328772:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:40:46.879,2022-10-03 04:40:43
1651,1678,XK17409,1664772058.0,122100328772,1000000006851773,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1355,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100328772:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:40:58.323,2022-10-03 04:40:58
1652,1679,XK17409,1664772073.0,122100328952,1000000006893897,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1348,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100328952:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:41:13.159,2022-10-03 04:41:13
1653,1680,XK17409,1664772079.0,122100328952,1000000006893897,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,1353,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100328952:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:41:20.027,2022-10-03 04:41:19
1654,1681,XK17409,1664772102.0,122100323752,1100000005801514,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,0,2053,OrderType.Stop,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100323752:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:41:42.414,2022-10-03 04:41:42
1655,1682,XK17409,1664772172.0,122100326962,1100000006584942,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2047,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100326962:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:42:53.010,2022-10-03 04:42:52
1656,1683,XK17409,1664772202.0,122100326962,1100000006584942,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,85.0,15.0,2047,0,OrderType.Limit,0.0,0.0,DAY,6.0,0.0,TRADE_CONFIRMED,122100326962:6,2047,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:43:22.536,2022-10-03 04:43:22
1657,1684,XK17409,1664772255.0,122100326962,1100000006584942,-1.0,E,,INTRADAY,OrderStatus.Pending,100.0,80.0,20.0,2047,0,OrderType.Limit,0.0,0.0,DAY,8.0,0.0,TRADE_CONFIRMED,122100326962:6,2047,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:44:15.735,2022-10-03 04:44:15
1658,1685,XK17409,1664772256.0,122100326962,1100000006584942,-1.0,E,,INTRADAY,OrderStatus.Pending,120.0,100.0,20.0,2046,0,OrderType.Limit,0.0,0.0,DAY,9.0,0.0,CONFIRMED,122100326962:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:44:16.067,2022-10-03 04:44:16
1659,1686,XK17409,1664772256.0,122100326962,1100000006584942,-1.0,E,,INTRADAY,OrderStatus.Filled,120.0,0.0,120.0,2046,0,OrderType.Limit,0.0,0.0,DAY,10.0,0.0,TRADE_CONFIRMED,122100326962:2,2046,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:44:16.081,2022-10-03 04:44:16
1660,1687,XK17409,1664772275.0,122100330222,1100000007271954,1.0,E,,INTRADAY,OrderStatus.Pending,120.0,120.0,0.0,0,2055,OrderType.Stop,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100330222:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:44:35.219,2022-10-03 04:44:35
1661,1688,XK17409,1664772281.0,122100323752,1100000005801514,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,0,2053,OrderType.Stop,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100323752:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:44:41.950,2022-10-03 04:44:41
1662,1689,XK17409,1664772287.0,122100323282,1100000005685972,-1.0,E,,INTRADAY,OrderStatus.Canceled,100.0,0.0,0.0,0,2037,OrderType.Stop,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100323282:1,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:44:47.272,2022-10-03 04:44:47
1663,1690,XK17409,1664772297.0,122100330322,1100000007298840,1.0,E,,INTRADAY,OrderStatus.Pending,120.0,120.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100330322:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:44:57.107,2022-10-03 04:44:57
1664,1691,XK17409,1664772390.0,122100330322,1100000007298840,1.0,E,,INTRADAY,OrderStatus.Pending,120.0,120.0,0.0,2033,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100330322:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:46:30.461,2022-10-03 04:46:30
1665,1692,XK17409,1664772457.0,122100330322,1100000007298840,1.0,E,,INTRADAY,OrderStatus.Pending,120.0,120.0,0.0,2030,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100330322:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:47:37.035,2022-10-03 04:47:37
1666,1693,XK17409,1664772466.0,122100330322,1100000007298840,1.0,E,,INTRADAY,OrderStatus.Pending,170.0,170.0,0.0,2030,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100330322:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:47:46.824,2022-10-03 04:47:46
1667,1694,XK17409,1664772516.0,122100330322,1100000007298840,1.0,E,,INTRADAY,OrderStatus.Pending,170.0,170.0,0.0,2031,0,OrderType.Limit,0.0,0.0,DAY,5.0,0.0,CONFIRMED,122100330322:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:48:36.439,2022-10-03 04:48:36
1668,1695,XK17409,1664772608.0,122100330222,1100000007271954,1.0,E,,INTRADAY,OrderStatus.Pending,120.0,120.0,0.0,0,2055,OrderType.Stop,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100330222:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:50:08.910,2022-10-03 04:50:08
1669,1696,XK17409,1664772618.0,122100323752,1100000005801514,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,0,2055,OrderType.Stop,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100323752:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:50:18.664,2022-10-03 04:50:18
1670,1697,XK17409,1664772649.0,122100330222,1100000007271954,1.0,E,,INTRADAY,OrderStatus.Canceled,120.0,0.0,0.0,0,2055,OrderType.Stop,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100330222:1,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:50:49.996,2022-10-03 04:50:49
1671,1698,XK17409,1664772654.0,122100323752,1100000005801514,1.0,E,,INTRADAY,OrderStatus.Pending,220.0,220.0,0.0,0,2055,OrderType.Stop,0.0,0.0,DAY,5.0,0.0,CONFIRMED,122100323752:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:50:54.909,2022-10-03 04:50:54
1672,1699,XK17409,1664772660.0,122100323752,1100000005801514,1.0,E,,INTRADAY,OrderStatus.Pending,220.0,220.0,0.0,0,2055,OrderType.Stop,0.0,0.0,DAY,6.0,0.0,CONFIRMED,122100323752:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 04:51:00.458,2022-10-03 04:51:00
1673,1700,XK17409,1664772720.0,122100328772,1000000006851773,1.0,E,,INTRADAY,OrderStatus.Canceled,100.0,0.0,0.0,1355,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100328772:1,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:52:00.436,2022-10-03 04:52:00
1674,1701,XK17409,1664772722.0,122100328952,1000000006893897,1.0,E,,INTRADAY,OrderStatus.Canceled,100.0,0.0,0.0,1353,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100328952:1,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:52:02.870,2022-10-03 04:52:02
1675,1702,XK17409,1664772853.0,122100333782,1000000008093330,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,1070,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100333782:6,0,101000000025780,,NSE:APLAPOLLO-EQ,,2022-10-03 04:54:13.820,2022-10-03 04:54:13
1676,1703,XK17409,1664772853.0,122100333782,1000000008093330,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,298.0,2.0,1070,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,TRADE_CONFIRMED,122100333782:6,1070,101000000025780,,NSE:APLAPOLLO-EQ,,2022-10-03 04:54:13.830,2022-10-03 04:54:13
1677,1704,XK17409,1664772853.0,122100333782,1000000008093330,-1.0,E,,INTRADAY,OrderStatus.Pending,300.0,248.0,52.0,1070,0,OrderType.Limit,0.0,0.0,DAY,5.0,0.0,TRADE_CONFIRMED,122100333782:6,1070,101000000025780,,NSE:APLAPOLLO-EQ,,2022-10-03 04:54:13.848,2022-10-03 04:54:13
1678,1705,XK17409,1664772853.0,122100333782,1000000008093330,-1.0,E,,INTRADAY,OrderStatus.Filled,300.0,0.0,300.0,1070,0,OrderType.Limit,0.0,0.0,DAY,6.0,0.0,TRADE_CONFIRMED,122100333782:2,1070,101000000025780,,NSE:APLAPOLLO-EQ,,2022-10-03 04:54:13.857,2022-10-03 04:54:13
1679,1706,XK17409,1664772883.0,122100333882,1000000008136345,1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,1057,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100333882:6,0,101000000025780,,NSE:APLAPOLLO-EQ,,2022-10-03 04:54:43.994,2022-10-03 04:54:43
1680,1707,XK17409,1664772900.0,122100327732,1000000006634339,1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,0,1374,OrderType.Stop,0.0,0.0,DAY,8.0,0.0,CONFIRMED,122100327732:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:55:00.742,2022-10-03 04:55:00
1681,1708,XK17409,1664773023.0,122100334462,1000000008321463,1.0,E,,INTRADAY,OrderStatus.Pending,80.0,80.0,0.0,1353,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100334462:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:57:03.825,2022-10-03 04:57:03
1682,1709,XK17409,1664773034.0,122100334462,1000000008321463,1.0,E,,INTRADAY,OrderStatus.Pending,80.0,80.0,0.0,1354,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100334462:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 04:57:14.091,2022-10-03 04:57:14
1683,1710,XK17409,1664773229.0,122100330322,1100000007298840,1.0,E,,INTRADAY,OrderStatus.Pending,170.0,170.0,0.0,2036,0,OrderType.Limit,0.0,0.0,DAY,6.0,0.0,CONFIRMED,122100330322:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 05:00:29.684,2022-10-03 05:00:29
1685,1712,XK17409,1664773262.0,122100330322,1100000007298840,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,50.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,7.0,0.0,CONFIRMED,122100330322:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 05:01:02.756,2022-10-03 05:01:02
1686,1713,XK17409,1664773279.0,122100335382,1100000008511483,1.0,E,,INTRADAY,OrderStatus.Pending,120.0,120.0,0.0,2036,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100335382:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 05:01:19.810,2022-10-03 05:01:19
1687,1714,XK17409,1664773296.0,122100335382,1100000008511483,1.0,E,,INTRADAY,OrderStatus.Pending,120.0,120.0,0.0,2035,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100335382:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 05:01:36.097,2022-10-03 05:01:36
1688,1715,XK17409,1664773356.0,122100327732,1000000006634339,1.0,E,,INTRADAY,OrderStatus.Pending,180.0,180.0,0.0,0,1374,OrderType.Stop,0.0,0.0,DAY,9.0,0.0,CONFIRMED,122100327732:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 05:02:36.190,2022-10-03 05:02:36
1689,1716,XK17409,1664773364.0,122100334462,1000000008321463,1.0,E,,INTRADAY,OrderStatus.Pending,80.0,80.0,0.0,1355,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100334462:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 05:02:44.125,2022-10-03 05:02:44
1690,1717,XK17409,1664773379.0,122100335752,1000000008797610,1.0,E,,INTRADAY,OrderStatus.Pending,120.0,120.0,0.0,1354,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100335752:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 05:02:59.722,2022-10-03 05:02:59
1691,1718,XK17409,1664773385.0,122100335752,1000000008797610,1.0,E,,INTRADAY,OrderStatus.Pending,120.0,120.0,0.0,1353,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100335752:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 05:03:05.771,2022-10-03 05:03:05
1692,1719,XK17409,1664773407.0,122100327732,1000000006634339,1.0,E,,INTRADAY,OrderStatus.Pending,180.0,180.0,0.0,0,1371,OrderType.Stop,0.0,0.0,DAY,10.0,0.0,CONFIRMED,122100327732:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 05:03:27.530,2022-10-03 05:03:27
1693,1720,XK17409,1664773474.0,122100334462,1000000008321463,1.0,E,,INTRADAY,OrderStatus.Pending,80.0,80.0,0.0,1358,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100334462:6,0,1010000000324,,NSE:ANGELONE-EQ,,2022-10-03 05:04:34.037,2022-10-03 05:04:34
1694,1721,XK17409,1664773586.0,122100333882,1000000008136345,1.0,E,,INTRADAY,OrderStatus.Canceled,300.0,0.0,0.0,1057,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100333882:1,0,101000000025780,,NSE:APLAPOLLO-EQ,,2022-10-03 05:06:26.062,2022-10-03 05:06:26
1695,1722,XK17409,1664773597.0,122100336452,1000000009072559,1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,0,1074,OrderType.Stop,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100336452:6,0,101000000025780,,NSE:APLAPOLLO-EQ,,2022-10-03 05:06:37.779,2022-10-03 05:06:37
